node,event,sequence,frame_id,status,timing_valid,timing_source,received_count,processed_count,failed_count,dropped_count,hydra_published_count,frame_fifo_size,frame_fifo_max_size,queue_wait_ms,total_delay_ms,reason,coordinator_delay_ms,classifier_delay_ms,sent_to_classifier_delay_ms,callback_enqueue_delay_ms,frame_queue_wait_ms,classifier_debug_record_delay_ms,image_conversion_delay_ms,sam_prepare_ms,sam_inference_ms,sam_restore_ms,sam_other_ms,sam_delay_ms,geometry_metadata_ms,geometry_mask_extract_ms,geometry_depth_gather_ms,geometry_projection_ms,geometry_stats_ms,frame_assignment_ms,track_association_ms,crop_update_ms,run_rap_other_ms,active_segments_publish_ms,semantic_dispatch_ms,quality_deferred_release_ms,rap_delay_ms,label_map_delay_ms,metadata_delay_ms,result_message_build_delay_ms,classifier_other_ms,hydra_build_delay_ms,hydra_depth_filter_ms,hydra_metadata_build_ms,hydra_build_other_ms,hydra_publish_delay_ms,unknown_publish_delay_ms,coordinator_other_ms,pipeline_wait_ms,num_masks,num_known,num_unknown,num_unknown_tracks,num_vlm_queued,unknown_track_id,candidate_id,queue_size,queue_max_size,track_seen_count,best_frame_score,predicted_label,label_confidence,mobility_class,mobility_confidence,vlm_delay_ms,total_age_ms,backend,model
rsg_object_detection,dropped_oldest,2,rsg_20260806_12_654880000_000002,dropped,True,fifo_cached_frame,3,0,0,1,0,0,1,0.0,44.903910005814396,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,3,rsg_20260806_12_704879999_000003,dropped,True,fifo_cached_frame,4,0,0,2,0,0,1,0.0,48.65890499786474,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,4,rsg_20260806_12_754880000_000004,dropped,True,fifo_cached_frame,5,0,0,3,0,0,1,0.0,50.24320200027432,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,5,rsg_20260806_12_804880000_000005,dropped,True,fifo_cached_frame,6,0,0,4,0,0,1,0.0,49.852031996124424,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,6,rsg_20260806_12_854879999_000006,dropped,True,fifo_cached_frame,7,0,0,5,0,0,1,0.0,51.35104700457305,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,7,rsg_20260806_12_904880000_000007,dropped,True,fifo_cached_frame,8,0,0,6,0,0,1,0.0,51.14614999911282,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,8,rsg_20260806_12_954879999_000008,dropped,True,fifo_cached_frame,9,0,0,7,0,0,1,0.0,56.71625799732283,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,9,rsg_20260806_13_004879999_000009,dropped,True,fifo_cached_frame,10,0,0,8,0,0,1,0.0,41.34536399214994,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,10,rsg_20260806_13_054880000_000010,dropped,True,fifo_cached_frame,11,0,0,9,0,0,1,0.0,58.66989899368491,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,11,rsg_20260806_13_104879999_000011,dropped,True,fifo_cached_frame,12,0,0,10,0,0,1,0.0,40.10897201078478,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,1,rsg_20260806_12_604879999_000001,sent_to_hydra,,,,,,,,,,,532.4529329955112,ok,7.146564006689005,524.4362200028263,0.7289639906957746,0.10953699529636651,0.619426995399408,0.0010880030458793044,4.2066140013048425,0.1976649946300313,387.1571839990793,16.733653988922015,0.007936017937026918,404.09643900056835,89.16243899147958,17.57711500977166,10.233683991828002,38.133795009343885,22.637011017650366,7.28560499555897,3.1320160342147574,1.9679469987750053,0.345759981428273,2.9949910094728693,0.044321001041680574,0.004864006768912077,104.95861500385217,7.706183008849621,0.1284809986827895,3.309231993625872,0.030655995942652225,4.126676998566836,3.6612340045394376,0.07910400745458901,0.3863389865728095,2.406284009339288,0.6092190014896914,0.004383997293189168,0.1400969922542572,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,13,rsg_20260806_13_204879999_000013,dropped,True,fifo_cached_frame,14,1,0,11,1,0,1,0.0,23.620343999937177,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,14,rsg_20260806_13_254880000_000014,dropped,True,fifo_cached_frame,15,1,0,12,1,0,1,0.0,48.89730500872247,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,15,rsg_20260806_13_304880000_000015,dropped,True,fifo_cached_frame,16,1,0,13,1,0,1,0.0,52.436394995311275,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,16,rsg_20260806_13_354879999_000016,dropped,True,fifo_cached_frame,17,1,0,14,1,0,1,0.0,49.69625300145708,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,17,rsg_20260806_13_404880000_000017,dropped,True,fifo_cached_frame,18,1,0,15,1,0,1,0.0,53.37281599349808,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,18,rsg_20260806_13_454879999_000018,dropped,True,fifo_cached_frame,19,1,0,16,1,0,1,0.0,48.206229010247625,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,19,rsg_20260806_13_504880000_000019,dropped,True,fifo_cached_frame,20,1,0,17,1,0,1,0.0,48.05822799971793,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,12,rsg_20260806_13_154880000_000012,sent_to_hydra,,,,,,,,,,,446.8827870005043,ok,7.583782004076056,421.6958429897204,17.285463996813633,0.13718400441575795,17.148279992397875,0.0027520000003278255,0.9043559985002503,0.15644899394828826,267.88808399578556,22.206865993211977,0.0047360226744785905,290.2561350056203,101.63773303793278,20.087078024516813,10.839286987902597,44.30342698469758,25.783203018363565,13.933926995377988,2.714223024668172,0.9980520117096603,0.27955292898695916,1.3732549996348098,0.028480993933044374,0.004191999323666096,120.98538399732206,2.8664780111284927,0.103521000710316,6.55084899335634,0.02911998308263719,4.8218159936368465,4.267861004336737,0.08828799764160067,0.4656669916585088,2.153258988982998,0.6043549947207794,0.004352026735432446,0.31494600989390165,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,21,rsg_20260806_13_604879999_000021,dropped,True,fifo_cached_frame,22,2,0,18,2,0,1,0.0,36.987803992815316,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,22,rsg_20260806_13_654880000_000022,dropped,True,fifo_cached_frame,23,2,0,19,2,0,1,0.0,52.99527799070347,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,23,rsg_20260806_13_704879999_000023,dropped,True,fifo_cached_frame,24,2,0,20,2,0,1,0.0,49.70953401061706,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,24,rsg_20260806_13_754880000_000024,dropped,True,fifo_cached_frame,25,2,0,21,2,0,1,0.0,50.8447710017208,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,25,rsg_20260806_13_804880000_000025,dropped,True,fifo_cached_frame,26,2,0,22,2,0,1,0.0,50.86553900036961,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,26,rsg_20260806_13_854879999_000026,dropped,True,fifo_cached_frame,27,2,0,23,2,0,1,0.0,50.16278299444821,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,20,rsg_20260806_13_554880000_000020,sent_to_hydra,,,,,,,,,,,465.2904649992706,ok,8.702220002305694,407.86207700148225,48.350165990996175,0.13619300443679094,48.213972986559384,0.002176006091758609,0.9066610073205084,0.1460170024074614,287.51035999448504,30.277753990958445,0.008160015568137169,317.9422910034191,56.9805790000828,19.25168200978078,4.622263993951492,11.842972962767817,20.736298014526255,17.201783004566096,2.562699984991923,0.46201997611206025,0.288129027467221,1.23517400061246,0.031200004741549492,0.0036800047382712364,78.78020899079274,2.658765995875001,0.11462401016615331,7.427397998981178,0.032127994927577674,4.136789008043706,3.628050006227568,0.08735999290365726,0.42137900891248137,3.963124006986618,0.5973469960736111,0.004959991201758385,0.37382599839475006,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,28,rsg_20260806_13_954879999_000028,dropped,True,fifo_cached_frame,29,3,0,24,3,0,1,0.0,36.23048699228093,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,29,rsg_20260806_14_004879999_000029,dropped,True,fifo_cached_frame,30,3,0,25,3,0,1,0.0,97.49290898616891,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,37,rsg_20260806_14_404880000_000037,dropped,True,fifo_cached_frame,31,3,0,26,3,0,1,0.0,59.90283099527005,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,38,rsg_20260806_14_454879999_000038,dropped,True,fifo_cached_frame,32,3,0,27,3,0,1,0.0,64.27594200067688,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,39,rsg_20260806_14_504880000_000039,dropped,True,fifo_cached_frame,33,3,0,28,3,0,1,0.0,27.178889999049716,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,27,rsg_20260806_13_904880000_000027,sent_to_hydra,,,,,,,,,,,695.0139219989069,ok,10.2650119952159,569.639683002606,114.50381499889772,0.190656995982863,114.31315800291486,0.0021759915398433805,1.000869000563398,0.15568100207019597,300.6137139891507,19.145665006362833,0.006079993909224868,319.92113999149296,169.58226601127535,73.1570100033423,5.458554005599581,48.76751100528054,41.50814798776992,63.5826259967871,2.858608975657262,0.4708489868789911,0.316768026095815,1.2043579918099567,0.033249001717194915,0.00457599526271224,238.06824500206858,2.9162059945520014,0.118113006465137,7.57709400204476,0.0380160054191947,5.793948992504738,5.0954180042026564,0.09772900375537574,0.6008019845467061,3.8102590042399243,0.6562280032085255,0.00457599526271224,0.6032360106473789,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,41,rsg_20260806_14_604879999_000041,dropped,True,fifo_cached_frame,35,4,0,29,4,0,1,0.0,5.498043989064172,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,42,rsg_20260806_14_654880000_000042,dropped,True,fifo_cached_frame,36,4,0,30,4,0,1,0.0,40.00848998839501,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,43,rsg_20260806_14_704879999_000043,dropped,True,fifo_cached_frame,37,4,0,31,4,0,1,0.0,59.57246100297198,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,44,rsg_20260806_14_754880000_000044,dropped,True,fifo_cached_frame,38,4,0,32,4,0,1,0.0,38.32672200223897,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,45,rsg_20260806_14_804880000_000045,dropped,True,fifo_cached_frame,39,4,0,33,4,0,1,0.0,51.85539800731931,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,46,rsg_20260806_14_854879999_000046,dropped,True,fifo_cached_frame,40,4,0,34,4,0,1,0.0,51.89635799615644,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,47,rsg_20260806_14_904880000_000047,dropped,True,fifo_cached_frame,41,4,0,35,4,0,1,0.0,79.34081699931994,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,48,rsg_20260806_14_954879999_000048,dropped,True,fifo_cached_frame,42,4,0,36,4,0,1,0.0,33.633129991358146,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,49,rsg_20260806_15_004879999_000049,dropped,True,fifo_cached_frame,43,4,0,37,4,0,1,0.0,38.34800199547317,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,40,rsg_20260806_14_554880000_000040,sent_to_hydra,,,,,,,,,,,518.1306860031327,ok,8.32247399375774,460.2715450018877,49.13352901348844,0.14176100376062095,48.99176800972782,0.0012160016922280192,0.9146610100287944,0.1737610000418499,300.99521900410764,14.617034001275897,0.00582398206461221,315.79183798749,97.98347199102864,21.61044599779416,4.706903986516409,45.3807719895849,25.70291697338689,16.59873999597039,2.6837589975912124,0.3714900085469708,0.29574401560239494,1.2497339921537787,0.03244800609536469,0.004191999323666096,119.23513100191485,16.3899390026927,0.11737699969671667,7.790855001076125,0.03174399898853153,4.294165002647787,3.804403997492045,0.08121599967125803,0.40854500548448414,3.39109000924509,0.6318429950624704,0.005375986802391708,0.40192199230659753,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,51,rsg_20260806_15_104879999_000051,dropped,True,fifo_cached_frame,45,5,0,38,5,0,1,0.0,37.43781999219209,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,52,rsg_20260806_15_154880000_000052,dropped,True,fifo_cached_frame,46,5,0,39,5,0,1,0.0,51.74429199541919,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,53,rsg_20260806_15_204879999_000053,dropped,True,fifo_cached_frame,47,5,0,40,5,0,1,0.0,58.632710002711974,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,54,rsg_20260806_15_254880000_000054,dropped,True,fifo_cached_frame,48,5,0,41,5,0,1,0.0,41.126702999463305,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,55,rsg_20260806_15_304880000_000055,dropped,True,fifo_cached_frame,49,5,0,42,5,0,1,0.0,73.47732999187429,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,56,rsg_20260806_15_354879999_000056,dropped,True,fifo_cached_frame,50,5,0,43,5,0,1,0.0,55.37855099828448,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,57,rsg_20260806_15_404880000_000057,dropped,True,fifo_cached_frame,51,5,0,44,5,0,1,0.0,33.99655500834342,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,50,rsg_20260806_15_054880000_000050,sent_to_hydra,,,,,,,,,,,419.15509999671485,ok,8.739179989788681,382.83882100949995,23.70792700094171,0.21728100546170026,23.49064599548001,0.002464003046043217,0.9273320029024035,0.1511690061306581,217.04346001206432,24.574747003498487,0.006399990525096655,241.77577601221856,83.21104299102444,34.07009101647418,4.394102012156509,23.762710989103653,20.367783014080487,36.74056900490541,3.600979005568661,1.8871459760703146,0.3446720220381394,1.325030010775663,0.0400970020564273,0.004768007784150541,127.17123200127389,4.6235109912231565,0.1321609888691455,8.174153001164086,0.03465601184871048,4.641943000024185,4.180788993835449,0.08284799696411937,0.378306009224616,3.432978002820164,0.6587550014955923,0.005503985448740423,3.8667079934384674,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,59,rsg_20260806_15_504880000_000059,dropped,True,fifo_cached_frame,53,6,0,45,6,0,1,0.0,53.00778699165676,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,60,rsg_20260806_15_554880000_000060,dropped,True,fifo_cached_frame,54,6,0,46,6,0,1,0.0,50.872256004367955,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,61,rsg_20260806_15_604879999_000061,dropped,True,fifo_cached_frame,55,6,0,47,6,0,1,0.0,51.15913700137753,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,62,rsg_20260806_15_654880000_000062,dropped,True,fifo_cached_frame,56,6,0,48,6,0,1,0.0,48.40907600009814,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,63,rsg_20260806_15_704879999_000063,dropped,True,fifo_cached_frame,57,6,0,49,6,0,1,0.0,51.003616987145506,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,64,rsg_20260806_15_754880000_000064,dropped,True,fifo_cached_frame,58,6,0,50,6,0,1,0.0,70.50665900169406,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,65,rsg_20260806_15_804880000_000065,dropped,True,fifo_cached_frame,59,6,0,51,6,0,1,0.0,34.26596500503365,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,66,rsg_20260806_15_854879999_000066,dropped,True,fifo_cached_frame,60,6,0,52,6,0,1,0.0,49.941819001105614,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,58,rsg_20260806_15_454879999_000058,sent_to_hydra,,,,,,,,,,,452.4606750055682,ok,8.650123010738753,426.36739199224394,13.712101004784927,0.15603299834765494,13.556068006437272,0.0026560010155662894,0.9068530052900314,0.19340899598319083,265.38014999823645,16.96155699028168,0.006272006430663168,282.541387990932,75.51026696455665,20.473192998906597,4.664822990889661,17.351221991702914,32.349891000194475,39.154117010184564,8.088007991318591,0.6069470109650865,0.302851025480777,3.458737992332317,0.04569599695969373,0.004992005415260792,127.18799999856856,6.227262987522408,0.14124899462331086,9.324526996351779,0.03811201895587146,4.65807098953519,4.166452999925241,0.0910399976419285,0.4005779919680208,3.330673003802076,0.6565150106325746,0.004864006768912077,3.7284029967850074,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,68,rsg_20260806_15_954879999_000068,dropped,True,fifo_cached_frame,62,7,0,53,7,0,1,0.0,48.17198599630501,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,69,rsg_20260806_16_004879999_000069,dropped,True,fifo_cached_frame,63,7,0,54,7,0,1,0.0,44.36012699443381,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,70,rsg_20260806_16_054880000_000070,dropped,True,fifo_cached_frame,64,7,0,55,7,0,1,0.0,49.51979999896139,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,71,rsg_20260806_16_104880000_000071,dropped,True,fifo_cached_frame,65,7,0,56,7,0,1,0.0,51.21343900100328,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,72,rsg_20260806_16_154879999_000072,dropped,True,fifo_cached_frame,66,7,0,57,7,0,1,0.0,46.36442400806118,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,73,rsg_20260806_16_204879999_000073,dropped,True,fifo_cached_frame,67,7,0,58,7,0,1,0.0,68.80389600701164,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,74,rsg_20260806_16_254880000_000074,dropped,True,fifo_cached_frame,68,7,0,59,7,0,1,0.0,41.42507098731585,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,75,rsg_20260806_16_304880000_000075,dropped,True,fifo_cached_frame,69,7,0,60,7,0,1,0.0,58.551396999973804,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,67,rsg_20260806_15_904880000_000067,sent_to_hydra,,,,,,,,,,,486.18131400144193,ok,9.99777800461743,462.06212100514676,13.687332990230061,0.13833699631504714,13.548995993915014,0.0017279962776228786,0.9023089951369911,0.15952000103425235,266.61583299573977,23.774135013809428,0.0066559878177940845,290.55614399840124,116.40694999368861,18.76278198324144,4.589493997627869,44.573278006282635,47.82865397282876,21.292265999363735,3.797586992732249,0.7497960177715868,16.16967999143526,1.3297029945533723,0.03696000203490257,0.004191999323666096,159.80262200173456,2.9788310057483613,0.11622501187957823,7.671750005101785,0.0342399871442467,6.042398003046401,3.779090999159962,0.09145599324256182,2.171851010643877,3.307568986201659,0.6432670052163303,0.00454401015304029,0.43235400517005473,8,0,8,0,0,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,77,rsg_20260806_16_404879999_000077,dropped,True,fifo_cached_frame,71,8,0,61,8,0,1,0.0,47.97153499384876,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,78,rsg_20260806_16_454879999_000078,dropped,True,fifo_cached_frame,72,8,0,62,8,0,1,0.0,51.78918699675705,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,79,rsg_20260806_16_504880000_000079,dropped,True,fifo_cached_frame,73,8,0,63,8,0,1,0.0,54.24753500847146,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,80,rsg_20260806_16_554880000_000080,dropped,True,fifo_cached_frame,74,8,0,64,8,0,1,0.0,52.29165300261229,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,81,rsg_20260806_16_604880000_000081,dropped,True,fifo_cached_frame,75,8,0,65,8,0,1,0.0,45.63472399604507,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,82,rsg_20260806_16_654879999_000082,dropped,True,fifo_cached_frame,76,8,0,66,8,0,1,0.0,51.63942600484006,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,83,rsg_20260806_16_704879999_000083,dropped,True,fifo_cached_frame,77,8,0,67,8,0,1,0.0,47.14852399774827,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,84,rsg_20260806_16_754880000_000084,dropped,True,fifo_cached_frame,78,8,0,68,8,0,1,0.0,71.22986001195386,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,76,rsg_20260806_16_354880000_000076,sent_to_hydra,,,,,,,,,,,484.85551099292934,ok,19.440417003352195,435.4871999967145,29.519539995817468,0.12905699259135872,29.39048300322611,0.0020799925550818443,4.802743991604075,0.16144099936354905,288.2872329937527,27.683402004186064,0.006848000339232385,316.13892399764154,65.58023199613672,17.467254991061054,4.055796976899728,26.10777798690833,17.416120012057945,29.61934800259769,3.08971299091354,0.590434021432884,0.4167049773968756,1.2193660077173263,0.03417600237298757,0.0038720027077943087,100.57045400026254,6.059934996301308,0.1259520067833364,7.754247009870596,0.03494399425107986,15.443404990946874,3.808466994087212,0.09686399425845593,11.538074002601206,3.3636650041444227,0.6278429937083274,0.0055040145525708795,0.40627400449011475,8,0,8,0,0,,,,,,,,,,,,,,
